Date,Bus Route No.,From,To,Way,Time (mins),Main Station,Trips per Day,Bus Stops Covered,Frequency (mins),Distance Travelled (km),Tickets Sold,Revenue Generated (INR)
2024-07-14,83J/230,Borabanda,Shamshiguda,One Way,40,Ameerpet,14,21.0,5.0,39.86,168.0,4257.91
2024-07-14,41N,Mehdipatnam,Nampally,One Way,37,Ameerpet,15,11.0,15.0,29.66,109.0,10477.51
2024-07-14,19/224,Chengicherla,VV Nagar,Round Trip,86,Ameerpet,7,11.0,5.0,42.13,409.0,14630.4
2024-07-14,225L/299,Kukatpally,Afzalgunj,Round Trip,26,Ameerpet,17,21.0,10.0,32.06,373.0,11831.15
2024-07-15,222D,Central Bus Station,Kondapur Bus Station,Round Trip,67,Ameerpet,19,12.0,10.0,45.71,351.0,5794.06
2024-07-15,225,KPHB,ESI,One Way,23,Ameerpet,15,14.0,5.0,31.27,279.0,12572.95
2024-07-15,272C,Borabanda,Gandimaisamma,Round Trip,84,Ameerpet,9,15.0,5.0,48.88,351.0,3082.81
2024-07-15,19F,BHEL,Afzalgunj,One Way,20,Ameerpet,6,27.0,20.0,19.37,168.0,8881.87
2024-07-15,19Y/F,NGO Colony,Suraram,One Way,104,Ameerpet,18,10.0,20.0,31.7,125.0,11356.87
2024-07-15,187JL,L.B. Nagar,Shamshiguda,Round Trip,44,Ameerpet,13,13.0,20.0,31.35,162.0,7212.35
2024-07-15,19M/224,Aramghar,Gandimaisamma,Round Trip,12,Ameerpet,10,13.0,20.0,42.05,173.0,6826.96
2024-07-15,9M-1,Sanath Nagar,Secunderabad Bus Station,Round Trip,106,Ameerpet,19,26.0,30.0,13.51,363.0,2818.91
2024-07-16,40V,Koti Osmania Hospital,Brahmanpally,One Way,107,Koti,17,15.0,19.0,27.49,276.0,1320.35
2024-07-16,19Y/F,NGO Colony,Kondapur Bus Station,One Way,98,Ameerpet,14,7.0,30.0,13.29,442.0,10376.29
2024-07-16,113EL,Uppal X Road,L.B. Nagar Ring Road,One Way,17,Ameerpet,11,28.0,5.0,46.88,132.0,9950.840869
2024-07-16,189M/92A,Gandimaisamma X Road,ESI,Round Trip,51,Ameerpet,5,19.0,15.0,36.39,279.0,9681.88
2024-07-16,225L/V,Gandimaisamma X Road,Shamshiguda,Round Trip,90,Ameerpet,13,26.0,15.0,41.07,287.0,12649.77
2024-07-16,9M-1,BHEL,VV Nagar,One Way,120,Ameerpet,16,11.0,15.0,18.19,345.0,6562.65
2024-07-16,19Y/F,BHEL,L.B. Nagar Ring Road,Round Trip,89,Ameerpet,19,8.0,15.0,18.21,430.0,6430.82
2024-07-16,9X,BHEL,Bowrampet,Round Trip,75,Ameerpet,15,19.0,5.0,9.7,109.0,8224.59
2024-07-16,9M,KPHB,ESI,Round Trip,20,Ameerpet,13,28.0,15.0,21.38,322.0,8987.48
2024-07-16,183AJ,KPHB,Bachupally,Round Trip,40,Ameerpet,13,11.0,5.0,28.08,217.0,13134.21
2024-07-16,189M/92A,Suraram,Bowrampet,One Way,44,Ameerpet,10,5.0,15.0,23.04,204.0,6804.96
2024-07-17,40T,TSRTC pushpak,Dilsukhnagar,Round Trip,35,Koti,10,11.0,57.0,34.92,289.0,3573.24
2024-07-17,205B,Koti Osmania Hospital,Brahmanpally,One Way,37,Koti,11,13.0,10.0,43.78,356.0,4765.52
2024-07-17,40V,Koti Osmania Hospital,Dilsukhnagar,One Way,100,Koti,2,10.0,35.0,46.99,308.0,3603.98
2024-07-17,127K,L.B. Nagar ring Road,Image Garden Bus Stop,One Way,35,Hitech City,18,24.0,15.0,16.13,243.0,2265.08
2024-07-17,225L/V,Chengicherla,Kondapur Bus Station,Round Trip,21,Ameerpet,19,29.0,15.0,40.99,485.0,9792.26
2024-07-17,225M,Boduppal,Lingampally,One Way,55,Ameerpet,8,11.0,10.0,36.98,218.0,4905.58
2024-07-17,225L/299,Borabanda,VV Nagar,One Way,116,Ameerpet,8,5.0,20.0,43.55,466.0,3436.81
2024-07-17,90 U,KPHB,Bowrampet,One Way,35,Ameerpet,19,15.0,5.0,13.39,202.0,10814.12
2024-07-17,19F/A,Dilsukhnagar,VV Nagar,Round Trip,66,Ameerpet,19,15.0,20.0,6.64,183.0,13987.82
2024-07-17,19K,Gandimaisamma X Road,Suraram,Round Trip,75,Ameerpet,5,12.0,15.0,20.02,436.0,3040.54
2024-07-17,189R,Sanath Nagar,Ameerpet,Round Trip,101,Ameerpet,12,14.0,5.0,46.74,252.0,6115.99
2024-07-17,9 YF,Mehdipatnam,Secunderabad Bus Station,Round Trip,73,Ameerpet,20,15.0,5.0,33.73,304.0,9744.23
2024-07-17,225HP,Mehdipatnam,Hayathnagar,One Way,38,Ameerpet,14,8.0,30.0,35.61,199.0,13408.12
2024-07-17,9M,Kukatpally,Patancheru Bus Station,Round Trip,30,Ameerpet,8,9.0,10.0,18.51,470.0,11276.5
2024-07-17,83K,Suraram,Secunderabad Bus Station,One Way,13,Ameerpet,7,28.0,30.0,39.25,131.0,7970.42
2024-07-17,283A,Chengicherla,Kondapur Bus Station,Round Trip,81,Ameerpet,10,7.0,5.0,33.48,125.0,10379.38
2024-07-17,10H/25S,Central Bus Station,Lingampally,One Way,73,Ameerpet,6,9.0,10.0,29.59,158.0,9385.32
2024-07-18,205B,Koti Osmania Hospital,Marripally,Round Trip,108,Koti,6,26.0,19.0,52.88,84.0,4943.46
2024-07-18,201M,Madhapur Petrol Pump,Musheerabad,One Way,62,Koti,3,24.0,33.0,22.14,380.0,3130.7
2024-07-18,216D/L,High Court Colony Deer Park,Abdullapurmet,One Way,96,Koti,12,23.0,44.0,43.84,449.0,2447.01
2024-07-18,11,HCU Bus Depot,Image Garden Bus Stop,Round Trip,61,Hitech City,13,6.0,37.0,18.86,354.0,2471.14
2024-07-18,218L/V,Gandimaisamma X Road,Balanagar X Road,One Way,79,Ameerpet,5,20.0,10.0,22.84,251.0,12977.84
2024-07-18,218D,Aramghar,ESI,One Way,72,Ameerpet,20,7.0,20.0,45.57,428.0,5752.33
2024-07-18,222D,Dilsukhnagar,Bowrampet,Round Trip,34,Ameerpet,8,12.0,15.0,22.04,103.0,10583.65
2024-07-18,113C,Jagadgirigutta,Afzalgunj,Round Trip,80,Ameerpet,12,21.0,15.0,16.56,312.0,7387.59
2024-07-18,9X/283D,Boduppal,Bowrampet,Round Trip,67,Ameerpet,18,10.0,5.0,16.04,402.0,7100.29
2024-07-18,225L,Borabanda,Hayathnagar,One Way,68,Ameerpet,13,14.0,15.0,41.91,486.0,12808.35
2024-07-18,223A,Allwyn Colony,Shamshiguda,One Way,20,Ameerpet,10,22.0,15.0,42.04,276.0,8532.62
2024-07-18,113F,KPHB,Lingampally,One Way,117,Ameerpet,20,8.0,20.0,18.26,124.0,11753.5
2024-07-19,219,Borabanda,Suraram,Round Trip,48,Ameerpet,19,10.0,30.0,7.17,349.0,12190.57
2024-07-19,189 MJ,L.B. Nagar,Suraram,One Way,14,Ameerpet,7,18.0,10.0,25.8,155.0,7447.96
2024-07-19,185S,Gandimaisamma X Road,Shamshiguda,Round Trip,73,Ameerpet,5,13.0,20.0,45.23,303.0,6987.87
2024-07-19,189R,Chengicherla,Kachiguda,Round Trip,42,Ameerpet,20,20.0,10.0,31.7,228.0,11396.22
2024-07-19,19F,Aramghar,Kondapur Bus Station,One Way,19,Ameerpet,11,15.0,10.0,8.67,396.0,10794.98
2024-07-19,218D,Koti,Hayathnagar,Round Trip,104,Ameerpet,13,11.0,30.0,35.8,355.0,12958.7
2024-07-19,189M,MGBS,Gajula Ramaram,Round Trip,73,Ameerpet,17,18.0,5.0,29.37,413.0,10390.17
2024-07-19,225A,Suraram,Shamshiguda,One Way,103,Ameerpet,20,8.0,15.0,28.44,415.0,3680.51
2024-07-19,230X,MGBS,Secunderabad Bus Station,One Way,36,Ameerpet,5,16.0,5.0,25.85,376.0,2041.07
2024-07-19,289M,Koti,Balanagar X Road,Round Trip,109,Ameerpet,9,20.0,30.0,24.51,371.0,9491.8
2024-07-19,218,Jeedimetla,ESI,One Way,10,Ameerpet,14,9.0,5.0,44.17,441.0,5760.5
2024-07-20,195E,Rythu Bazar Erragadda,Patancheru Busterminal,Round Trip,101,Hitech City,3,8.0,25.0,33.49,457.0,4979.28
2024-07-20,16A/47LI,L.B. Nagar ring Road,JNTU,Round Trip,54,Hitech City,14,21.0,25.0,38.98,243.0,4908.03
2024-07-20,19/224,Boduppal,Bachupally,Round Trip,51,Ameerpet,17,10.0,15.0,15.34,118.0,12146.35
2024-07-20,230N,KPHB,Ameerpet,Round Trip,40,Ameerpet,6,19.0,5.0,32.4,333.0,2966.17
2024-07-20,189 MJ,Jagadgirigutta,Lingampally,Round Trip,90,Ameerpet,19,12.0,30.0,48.09,355.0,9506.56
2024-07-20,189M,Aramghar,Ameerpet,Round Trip,96,Ameerpet,17,24.0,20.0,21.96,274.0,4165.72
2024-07-20,222D,Boduppal,Bachupally,Round Trip,102,Ameerpet,7,11.0,5.0,7.18,190.0,12638.52
2024-07-20,230X,KPHB,Afzalgunj,One Way,73,Ameerpet,11,20.0,5.0,41.87,216.0,3810.72
2024-07-20,283D,Central Bus Station,Shamshiguda,Round Trip,82,Ameerpet,17,22.0,15.0,17.97,325.0,5775.98
2024-07-20,283D,Suraram,Bachupally,One Way,103,Ameerpet,6,29.0,10.0,7.9,299.0,10829.85
2024-07-20,83J/272G,Chengicherla,Kachiguda,One Way,18,Ameerpet,19,27.0,20.0,23.0,316.0,4155.415263
2024-07-21,206,Mehdipatnam,Kavadi Pally,Round Trip,85,Koti,8,26.0,14.0,64.93,481.0,2833.67
2024-07-21,222A,Waverock,Infosys,One Way,62,Hitech City,9,4.0,52.0,25.45,151.0,3690.81
2024-07-21,225S,Mehdipatnam,Kachiguda,One Way,108,Ameerpet,11,23.0,15.0,33.93,295.0,6801.9
2024-07-21,41N,L.B. Nagar,Secunderabad Bus Station,Round Trip,55,Ameerpet,19,26.0,30.0,10.39,360.0,22081.473750000005
2024-07-21,189M/A,Chandrayan Gutta X Road,Bachupally,One Way,92,Ameerpet,11,12.0,10.0,49.51,382.0,6560.5
2024-07-21,113F,Koti,Kachiguda,One Way,43,Ameerpet,7,8.0,5.0,33.59,183.0,6891.86
2024-07-21,283A,NGO Colony,Film Nagar,One Way,60,Ameerpet,5,7.0,5.0,20.32,285.0,2324.93
2024-07-21,289M,NGO Colony,Lingampally,One Way,30,Ameerpet,15,17.0,10.0,11.67,176.0,4640.711639
2024-07-21,219,Dilsukhnagar,ESI,One Way,78,Ameerpet,12,11.0,10.0,5.33,181.0,13340.07
2024-07-21,225M,Koti,Balanagar X Road,Round Trip,82,Ameerpet,6,25.0,10.0,47.96,120.0,8145.08
2024-07-21,41,L.B. Nagar,ESI,Round Trip,108,Ameerpet,13,18.0,30.0,20.61,346.0,8204.2
2024-07-21,223R,Aramghar,Shamshiguda,Round Trip,30,Ameerpet,19,6.0,15.0,40.12,130.0,8359.37
2024-07-21,9K,Suraram,Balanagar X Road,Round Trip,27,Ameerpet,13,20.0,20.0,32.74,126.0,5610.85
2024-07-21,9K/272G,L.B. Nagar,Kachiguda,One Way,73,Ameerpet,7,19.0,20.0,15.91,453.0,2946.54
2024-07-22,206,High Court Colony Deer Park,Koti Bus Terminal,One Way,86,Koti,5,43.5,24.0,7.28,88.0,1598.16
2024-07-22,83K,Boduppal,L.B. Nagar Ring Road,Round Trip,16,Ameerpet,12,18.0,5.0,31.29,388.0,2463.42
2024-07-22,225L/V,Chandrayan Gutta X Road,Shamshiguda,Round Trip,70,Ameerpet,11,12.0,5.0,35.7,290.0,10476.18
2024-07-22,224H,Jagadgirigutta,Gandimaisamma,One Way,95,Ameerpet,11,22.0,10.0,15.5,108.0,6787.52
2024-07-22,225A,Sanath Nagar,ESI,One Way,73,Ameerpet,6,15.0,30.0,45.42,433.0,5922.53
2024-07-22,218L,Suraram,Lingampally,Round Trip,25,Ameerpet,16,26.0,20.0,11.77,455.0,9376.65
2024-07-22,41N,Aramghar,Secunderabad Bus Station,Round Trip,106,Ameerpet,17,17.0,10.0,29.82,264.0,4013.65
2024-07-22,19Y/F,BHEL,Kondapur Bus Station,One Way,73,Ameerpet,15,13.0,15.0,5.52,174.0,8059.29
2024-07-22,225L/299,Charminar,Shamshiguda,Round Trip,21,Ameerpet,13,26.0,15.0,47.34,427.0,9649.23
2024-07-22,230X,Charminar,Gajula Ramaram,Round Trip,36,Ameerpet,15,23.0,20.0,19.9,167.0,8397.62
2024-07-22,189M,NGO Colony,Gajula Ramaram,Round Trip,37,Ameerpet,14,9.0,10.0,32.1,478.0,14684.31
2024-07-22,225S,Chengicherla,L.B. Nagar Ring Road,One Way,83,Ameerpet,8,24.0,10.0,49.92,193.0,3764.47
2024-07-23,127,Mehdipatnam,Abdullapurmet,Round Trip,75,Koti,18,24.0,45.0,28.4,121.0,595.63
2024-07-23,16A/47LI,Kondapur bus depot,NGO colony,Round Trip,53,Hitech City,5,23.0,41.0,16.46,224.0,1273.41
2024-07-23,189M/A,Chengicherla,Lingampally,Round Trip,29,Ameerpet,19,8.0,15.0,23.08,204.0,4325.67
2024-07-23,19K,Boduppal,L.B. Nagar Ring Road,Round Trip,44,Ameerpet,8,15.0,20.0,33.42,255.0,10911.24
2024-07-23,83J/230,Chandrayan Gutta X Road,Nampally,Round Trip,82,Ameerpet,19,24.0,5.0,23.67,340.0,14167.59
2024-07-23,19F,Borabanda,Bachupally,Round Trip,36,Ameerpet,19,18.0,30.0,44.07,118.0,2041.37
2024-07-23,41,Borabanda,Hayathnagar,Round Trip,68,Ameerpet,11,28.0,10.0,25.01,213.0,6250.16
2024-07-23,189M/92A,Central Bus Station,Kachiguda,One Way,103,Ameerpet,10,29.0,30.0,41.23,133.0,5314.052696
2024-07-23,83K,Jagadgirigutta,Suraram,One Way,72,Ameerpet,10,19.0,10.0,45.58,445.0,2470.978121
2024-07-23,218L/V,Chengicherla,Lingampally,Round Trip,38,Ameerpet,17,13.0,20.0,12.27,305.0,13036.97
2024-07-23,189M/A,Sanath Nagar,Secunderabad Bus Station,One Way,114,Ameerpet,9,6.0,10.0,10.43,311.0,2287.62
2024-07-23,189 MJ,BHEL,Gajula Ramaram,One Way,30,Ameerpet,16,12.0,30.0,23.0,103.0,11949.43
2024-07-23,19M/224,MGBS,ESI,Round Trip,89,Ameerpet,5,11.0,10.0,35.21,379.0,9236.4
2024-07-23,113F,Chengicherla,Nampally,Round Trip,25,Ameerpet,9,27.0,20.0,39.9,490.0,5857.25
2024-07-23,90 U,NGO Colony,L.B. Nagar Ring Road,Round Trip,86,Ameerpet,20,16.0,20.0,21.1,289.0,9540.93
2024-07-24,227W,Koti Women's College,Dilsukhnagar,Round Trip,11,Koti,8,5.0,35.0,35.19,65.0,1677.56
2024-07-24,40T,High Court Colony Deer Park,Anajpur,One Way,24,Koti,12,30.0,50.0,50.65,469.0,2437.81
2024-07-24,216D/L,Nagole Ring Road,Marripally,Round Trip,86,Koti,8,15.0,48.0,17.54,491.0,3924.73
2024-07-24,183,Chengicherla,Ameerpet,One Way,40,Ameerpet,9,8.0,30.0,5.73,408.0,14182.97
2024-07-24,9K,Mehdipatnam,Bowrampet,Round Trip,90,Ameerpet,10,24.0,15.0,20.02,470.0,2583.59
2024-07-24,223A,Boduppal,Gajula Ramaram,One Way,66,Ameerpet,14,6.0,15.0,39.24,149.0,14317.95
2024-07-24,218C,Mehdipatnam,Bowrampet,One Way,119,Ameerpet,10,12.0,30.0,14.87,476.0,3978.76
2024-07-24,113EL,Central Bus Station,Lingampally,Round Trip,16,Ameerpet,9,30.0,15.0,48.25,104.0,3670.05
2024-07-24,189M/A,Jagadgirigutta,Suraram,Round Trip,71,Ameerpet,5,13.0,20.0,24.23,231.0,12033.89
2024-07-24,41,Charminar,Lingampally,One Way,106,Ameerpet,18,13.0,20.0,21.71,452.0,3054.32
2024-07-24,9M,Kukatpally,Hayathnagar,Round Trip,85,Ameerpet,13,8.0,15.0,17.28,299.0,13070.3
2024-07-24,9M-1,Gandimaisamma X Road,Secunderabad Bus Station,One Way,111,Ameerpet,18,18.0,20.0,15.13,200.0,2075.95
2024-07-24,185,Uppal X Road,Shamshiguda,Round Trip,10,Ameerpet,6,20.0,30.0,37.54,481.0,13954.32
2024-07-24,19F/A,Mehdipatnam,Afzalgunj,One Way,64,Ameerpet,11,18.0,20.0,31.16,193.0,10066.66
2024-07-24,218C,Koti,Film Nagar,Round Trip,58,Ameerpet,14,7.0,5.0,38.79,403.0,11900.09
2024-07-24,218,MGBS,Gandimaisamma,One Way,94,Ameerpet,20,24.0,15.0,8.07,174.0,2018.38
2024-07-24,230X,Aramghar,Shamshiguda,Round Trip,119,Ameerpet,10,16.0,15.0,19.06,316.0,3070.94
2024-07-24,9X/272G,Boduppal,Shamshiguda,Round Trip,117,Ameerpet,15,6.0,20.0,10.3,310.0,8287.24
2024-07-24,9X,Uppal X Road,Bowrampet,One Way,104,Ameerpet,15,6.0,5.0,35.29,381.0,22081.473750000005
2024-07-24,9D,Koti,Gajula Ramaram,One Way,13,Ameerpet,7,30.0,5.0,23.07,115.0,2641.09
2024-07-25,298,Hayathnagar,Musheerabad,One Way,81,Koti,20,19.0,42.0,75.035,160.0,2111.7
2024-07-25,209,Suchitra X Road,Madannapet,Round Trip,109,Koti,17,26.0,33.0,75.035,194.0,1094.73
2024-07-25,195E,ESI hospital,JNTU,One Way,71,Hitech City,17,15.0,55.0,37.29,470.0,1116.68
2024-07-25,9M,Suraram,Film Nagar,Round Trip,18,Ameerpet,10,25.0,5.0,7.25,329.0,12214.68
2024-07-25,90 D,L.B. Nagar,VV Nagar,Round Trip,45,Ameerpet,5,11.0,10.0,18.58,269.0,8011.81
2024-07-25,230X,Aramghar,L.B. Nagar Ring Road,One Way,76,Ameerpet,6,19.0,10.0,13.48,326.0,7083.69
2024-07-25,223A,BHEL,Kachiguda,Round Trip,37,Ameerpet,19,19.0,30.0,41.07,111.0,11578.61
2024-07-25,9K/272G,Gandimaisamma X Road,Hayathnagar,Round Trip,60,Ameerpet,8,10.0,30.0,13.08,165.0,3825.07
2024-07-25,287N,Chengicherla,ESI,Round Trip,34,Ameerpet,5,13.0,15.0,26.58,271.0,4965.74
2024-07-25,10H/250C,Central Bus Station,L.B. Nagar Ring Road,Round Trip,10,Ameerpet,12,14.0,20.0,13.23,175.0,12845.25
2024-07-25,225S,Charminar,Balanagar X Road,Round Trip,62,Ameerpet,20,11.0,10.0,33.56,448.0,9460.09
2024-07-25,83J/230,Kukatpally,Ameerpet,One Way,29,Ameerpet,8,27.0,15.0,42.83,394.0,5878.61
2024-07-25,83J/230,Mehdipatnam,Gajula Ramaram,One Way,90,Ameerpet,16,25.0,15.0,42.67,481.0,2741.59
2024-07-25,224H,Mehdipatnam,Hayathnagar,Round Trip,61,Ameerpet,18,28.0,30.0,11.5,304.0,13729.11
2024-07-25,9 YF,Mehdipatnam,Secunderabad Bus Station,One Way,95,Ameerpet,17,24.0,10.0,11.79,232.0,4289.82
2024-07-26,298,TSRTC pushpak,Saroor Nagar Bus Terminal,One Way,105,Koti,6,26.0,47.0,13.55,463.0,4102.657661
2024-07-26,19F/A,Sanath Nagar,Shamshiguda,One Way,18,Ameerpet,12,11.0,20.0,20.91,186.0,3703.83
2024-07-26,225,Jeedimetla,Ameerpet,One Way,76,Ameerpet,6,18.0,20.0,18.87,496.0,2266.06
2024-07-26,102B/218L,Central Bus Station,Patancheru Bus Station,Round Trip,113,Ameerpet,18,27.0,20.0,43.93,438.0,12838.1
2024-07-26,218D,MGBS,Gajula Ramaram,Round Trip,77,Ameerpet,8,24.0,15.0,40.76,417.0,13268.42
2024-07-26,189R,Jeedimetla,Kondapur Bus Station,One Way,73,Ameerpet,17,22.0,30.0,21.04,150.0,5671.0
2024-07-26,218L,Dilsukhnagar,Bachupally,One Way,36,Ameerpet,6,23.0,20.0,49.34,141.0,8928.93
2024-07-26,224H,Boduppal,Gandimaisamma,One Way,26,Ameerpet,15,8.0,15.0,42.56,125.0,7870.95
2024-07-27,195W,HCU Bus Depot,Image Garden Bus Stop,Round Trip,30,Hitech City,3,3.0,23.0,9.68,105.0,2155.54
2024-07-27,225L/V,Jagadgirigutta,ESI,One Way,97,Ameerpet,17,18.0,20.0,12.08,377.0,7646.74
2024-07-27,224H,Central Bus Station,Gandimaisamma,One Way,80,Ameerpet,11,9.0,5.0,35.05,218.0,13010.78
2024-07-27,218L,Uppal X Road,Bachupally,One Way,116,Ameerpet,11,13.0,15.0,12.9,236.0,6986.282276
2024-07-27,83J/272G,Suraram,Gandimaisamma,Round Trip,65,Ameerpet,8,17.0,10.0,13.52,346.0,22081.473750000005
2024-07-27,19F,Aramghar,L.B. Nagar Ring Road,One Way,38,Ameerpet,6,28.0,30.0,37.18,188.0,5061.59
2024-07-27,230N,NGO Colony,VV Nagar,One Way,98,Ameerpet,17,12.0,20.0,49.18,484.0,11454.23
2024-07-27,218/19M,Jeedimetla,Bowrampet,One Way,73,Ameerpet,7,18.0,10.0,15.05,211.0,8656.59
2024-07-27,19Y/F,Dilsukhnagar,Bachupally,Round Trip,80,Ameerpet,20,17.0,15.0,41.53,148.0,7576.47
2024-07-27,225L,Allwyn Colony,Nampally,One Way,56,Ameerpet,14,18.0,5.0,13.29,376.0,7408.330638
2024-07-27,9X,Dilsukhnagar,Afzalgunj,Round Trip,32,Ameerpet,9,25.0,5.0,38.66,402.0,6851.35
2024-07-27,218L,MGBS,Kachiguda,One Way,33,Ameerpet,10,6.0,5.0,47.82,329.0,9155.66
2024-07-28,11,Central Bus station,Patancheru Busterminal,Round Trip,33,Hitech City,3,22.0,23.0,38.14,191.0,3576.6
2024-07-28,225L,Aramghar,L.B. Nagar Ring Road,Round Trip,37,Ameerpet,7,25.0,5.0,16.29,187.0,6437.21
2024-07-28,113F,MGBS,Shamshiguda,One Way,71,Ameerpet,15,19.0,30.0,47.16,109.0,9852.72
2024-07-28,9X/171M,Gandimaisamma X Road,Hayathnagar,One Way,35,Ameerpet,13,30.0,10.0,6.46,421.0,8806.37
2024-07-28,218/19M,BHEL,Patancheru Bus Station,Round Trip,45,Ameerpet,20,11.0,20.0,21.28,253.0,3235.8
2024-07-28,283D,Chengicherla,Kondapur Bus Station,Round Trip,33,Ameerpet,20,13.0,15.0,44.67,188.0,7803.94
2024-07-28,185,BHEL,Nampally,Round Trip,114,Ameerpet,7,30.0,10.0,14.27,458.0,14456.43
2024-07-28,10H/25S,Chandrayan Gutta X Road,L.B. Nagar Ring Road,Round Trip,88,Ameerpet,12,26.0,30.0,46.34,288.0,6287.83
2024-07-28,9X/283D,Jeedimetla,Film Nagar,Round Trip,40,Ameerpet,13,11.0,5.0,23.46,388.0,14955.98
2024-07-28,19F/A,Uppal X Road,Lingampally,One Way,60,Ameerpet,18,5.0,5.0,17.32,195.0,9773.22
2024-07-28,225L,NGO Colony,Hayathnagar,Round Trip,11,Ameerpet,16,7.0,15.0,18.44,119.0,13450.98
2024-07-28,218,Jeedimetla,L.B. Nagar Ring Road,Round Trip,104,Ameerpet,8,18.0,30.0,25.51,306.0,13918.68
2024-07-28,9X/272G,Aramghar,Lingampally,One Way,54,Ameerpet,10,29.0,20.0,33.91,289.0,2497.67
2024-07-28,113F,KPHB,Gajula Ramaram,One Way,102,Ameerpet,14,16.0,20.0,28.4,188.0,4395.89
2024-07-29,127LH,Chengicherla,koti,Round Trip,97,Hitech City,15,23.0,45.0,17.46,70.0,2137.1
2024-07-29,19F,Gandimaisamma X Road,VV Nagar,One Way,39,Ameerpet,14,13.0,30.0,36.71,493.0,3871.5
2024-07-29,113EL,Central Bus Station,Patancheru Bus Station,One Way,116,Ameerpet,5,13.0,15.0,10.88,139.0,8846.17
2024-07-29,185,Gandimaisamma X Road,Afzalgunj,Round Trip,38,Ameerpet,16,14.0,20.0,49.1,233.0,9078.68
2024-07-29,19F,Mehdipatnam,Gajula Ramaram,Round Trip,58,Ameerpet,10,10.0,30.0,8.2,110.0,10987.68
2024-07-29,218L/V,Jagadgirigutta,Film Nagar,One Way,111,Ameerpet,18,26.0,20.0,10.0,300.0,11088.17
2024-07-29,9D,Borabanda,Bowrampet,One Way,42,Ameerpet,14,25.0,10.0,20.25,207.0,9662.51
2024-07-29,225S,Jagadgirigutta,Balanagar X Road,Round Trip,76,Ameerpet,16,13.0,20.0,28.21,408.0,13676.54
2024-07-29,225A,Kukatpally,Secunderabad Bus Station,One Way,48,Ameerpet,11,10.0,10.0,36.27,429.0,14373.33
2024-07-29,218D,Jeedimetla,Kondapur Bus Station,One Way,14,Ameerpet,17,29.0,20.0,18.27,422.0,11992.04
2024-07-29,9K/283K,Central Bus Station,Afzalgunj,Round Trip,67,Ameerpet,6,9.0,5.0,24.85,442.0,8338.02
2024-07-29,218HG,NGO Colony,Ameerpet,Round Trip,63,Ameerpet,5,14.0,20.0,19.45,490.0,5771.37
2024-07-29,218C,KPHB,ESI,Round Trip,63,Ameerpet,7,29.0,5.0,47.41,244.0,3474.98
2024-07-29,185S,KPHB,Shamshiguda,One Way,22,Ameerpet,9,8.0,20.0,18.79,448.0,10197.57
2024-07-29,183,Uppal X Road,Film Nagar,Round Trip,109,Ameerpet,6,16.0,15.0,28.39,286.0,13226.91149
2024-07-29,224H,Gandimaisamma X Road,Kachiguda,Round Trip,101,Ameerpet,10,5.0,15.0,45.44,425.0,11913.44
2024-07-29,189R,L.B. Nagar,Gandimaisamma,Round Trip,55,Ameerpet,9,20.0,20.0,20.32,315.0,2317.18
2024-07-30,9K/272G,Mehdipatnam,Ameerpet,One Way,50,Ameerpet,18,22.0,15.0,23.62,410.0,7126.3
2024-07-30,19F,Chengicherla,Gajula Ramaram,One Way,45,Ameerpet,12,5.0,5.0,45.43,225.0,22081.473750000005
2024-07-30,9X/283D,Uppal X Road,Gandimaisamma,Round Trip,111,Ameerpet,7,9.0,20.0,24.44,300.0,5065.24
2024-07-30,19F,Central Bus Station,Balanagar X Road,One Way,76,Ameerpet,11,13.0,30.0,49.0,189.0,10447.08
2024-07-30,19/224,KPHB,Afzalgunj,One Way,105,Ameerpet,7,28.0,5.0,31.85,290.0,5481.34
2024-07-30,218D,Central Bus Station,Kondapur Bus Station,Round Trip,119,Ameerpet,7,13.0,15.0,33.07,353.0,7909.53
2024-07-30,9K,Sanath Nagar,Gajula Ramaram,One Way,74,Ameerpet,18,28.0,30.0,41.79,380.0,9413.91
2024-07-30,225L,Boduppal,Hayathnagar,One Way,31,Ameerpet,15,19.0,10.0,23.49,433.0,3806.51
2024-07-30,187JL,Jagadgirigutta,Shamshiguda,Round Trip,80,Ameerpet,9,12.0,20.0,48.33,420.0,8925.21
2024-07-30,9D,Aramghar,Gajula Ramaram,Round Trip,33,Ameerpet,18,19.0,15.0,33.11,419.0,8911.25
2024-07-30,187JL,KPHB,Lingampally,One Way,90,Ameerpet,16,7.0,20.0,12.26,169.0,8145.53
2024-07-30,218,Kukatpally,Patancheru Bus Station,Round Trip,44,Ameerpet,13,23.0,30.0,12.84,348.0,7276.0
2024-07-31,216D/L,TSRTC pushpak,Kothagudem,Round Trip,86,Koti,4,43.5,20.0,75.035,221.0,3926.41
2024-07-31,40T,Hayathnagar,Vanasthalipuram(Saheb Nagar),Round Trip,87,Koti,11,43.5,32.0,35.1,465.0,4007.34
2024-07-31,195E,Hitech city,Image Garden Bus Stop,One Way,17,Hitech City,5,7.0,54.0,18.71,211.0,3652.19
2024-07-31,9K/283K,MGBS,Suraram,One Way,107,Ameerpet,14,24.0,5.0,41.36,426.0,3020.06
2024-07-31,185,Charminar,Kondapur Bus Station,One Way,46,Ameerpet,20,27.0,15.0,43.23,357.0,9557.42
